Name,x,y
Bayatt,64.76448,16.295452
George Tankesley,65.411606,15.185904
D. J. Peck,-18.447859,47.210987
H. Brooks,-2.2120411,-5.4437823
Alexander Roberts,-1.4734278,-6.020649
Lyall,-49.51759,-1.2069479
J. W. Johnson,60.708183,-39.771744
E. R. Belcher,48.85019,-51.714855
Del Norte,-11.390902,70.228806
J. B. Weller,-11.706099,70.40547
Lamartine,-14.083062,71.5142
Alfred M. Ellsworth,47.718723,4.420566
Robert Newman,46.96644,3.771312
Isaac Smith,5.2483387,26.475386
John N. Still,-59.399467,-4.4003243
C.A. Chaplin,-0.1421347,46.17662
Cassius M. Brown,0.61414546,47.707108
M. Adley,2.3250356,46.496628
Josh Billings,67.326965,-42.186573
M. J. Lightfoot,39.348267,-17.933735
E. Kelly,-71.78029,-4.6291957
George D. Wells,-0.37218782,-4.5802407
Frederic Douglass,-7.6224084,-26.268982
John Granbia,-7.8273706,-24.176287
Munro,-6.6295757,-23.730396
J. P. Jackson,-7.706422,-27.043655
J.S. Cary,43.46951,27.95789
Henry Cornish,-41.163647,57.512585
George Milbern,-46.018993,66.89368
H. Gibbons,-48.172215,66.28698
Wm. Tyson,0.024499247,2.0049555
B. Henderson,22.307072,-37.556355
John A. Crisup,19.372646,-31.922379
Pompey,18.095043,-32.62554
Ticonderoga,-16.715925,-47.623405
G. Murray,-43.877125,-27.845768
Professor Vashon,21.128052,-3.5515428
Peter Wiliams,-48.12845,29.151236
Edward Crosberry,-73.61868,-2.8063674
Pons,-21.571346,-3.0388334
Wm. H. Seward,-72.23501,-3.3092568
J. C. Gibbs,-3.899463,-1.59556
Samuel H. Davis,-9.824667,-29.140738
J. Wandall,-6.0128293,-25.639381
James N. Gloucester,-7.9063354,-29.336271
J. Hinton,22.682846,7.3805776
Belshazzar,-24.3317,-0.5470291
Alex. Ferguson,5.809423,82.03491
Charles M. Wilson,15.233499,82.743126
A.G. Beman,-56.066643,-1.1561986
W. Dietz,8.801782,-1.7331728
J.H. Townsend,-11.073496,-27.164627
H. H. Garnis,-8.054999,-27.624739
W. Willy,26.251564,-89.24358
A. R. Trotter,84.96788,-3.4890158
H. Gould,81.61259,-1.7082449
Gilbert Algee,88.66584,-4.5847964
J. W. Peyton,86.46475,-2.8561034
Matthew Howland,-1.1825103,-4.2167835
L. C. Baker,58.229786,49.95713
Josephus Fowler,-13.955313,-48.90618
Boyd Parker,-19.976759,-49.303764
William E. Welch,3.9098532,46.55426
G. Washington,4.311567,48.974167
J. G. Steward,-58.2353,27.166607
John M. Lenox,5.2208314,3.5686615
Wm. H. Woods,4.4047346,3.9852066
Morris,1.3886154,83.50877
J. Cefos,-13.331693,71.85463
E. A. Clarke,-15.740551,78.7744
W. C. Munroe,-18.18222,-50.332577
William L. Garrison,-68.21732,28.871675
D. Watkins,60.446327,-37.220936
Bennett Stewart,64.54428,-36.85146
N. J. Henry Bibb,-15.790608,23.731998
Parmer Johnson,-47.854904,68.3005
Kenney,-58.51059,-4.7817216
R. Wood,-3.5540738,-63.3822
Paul,-8.320114,-58.31367
Jinnings,-53.70076,26.6082
T. D. Coxsin,-51.789875,27.557367
P. C. Matthews,-41.85779,28.223871
John G. Steward,-51.81963,25.608377
William Robinson,18.88344,-35.625065
Nickens,-38.576614,27.36672
J. Henry Perkins,-5.5110497,-63.04982
Benjamin Latimore,-69.65388,29.133112
Alexander C. Lucas,-57.304005,28.298973
Manuel,-67.00922,27.364378
B. S. Anderson,-6.688835,-24.875004
Anne V. Adams,22.13006,24.827343
Caroline Brown,22.0222,26.011341
James Crowders,64.34341,14.984687
John Miner,4.8226557,-60.27545
Jacob P. Morris,-16.04525,-45.721035
John N. Stiles,-24.70409,-1.8301184
G.B. White,3.6309998,47.90381
George M. Arnold,24.190018,8.447165
J.J. Wright,-45.054394,-70.82916
Duncan,-48.804783,30.732311
William Wormley,-37.113277,28.411335
Samuel Hiner,-71.4266,28.335804
Jacob Gibbs,-5.271695,-2.4208999
Weaver,-40.79577,-70.47226
George Dover,-37.760273,-67.005806
Theodore H. Green,53.822258,-47.44295
C. R. Coleman,58.46175,-42.5791
W. Cawthorn,18.702694,-15.678672
Thomas C. Burton,-80.302605,-3.422014
George Spywood,-62.81284,27.321936
H. Emery,-39.09891,-28.307016
J. Gee,-0.51602656,-69.16396
J. Purnell,-8.205861,-63.213867
R. D. Jenny,-41.72717,-1.9100394
Levington,-54.582287,26.147875
Wm. W. Brown,-44.48708,-60.635296
W. Newby,-11.875783,78.93342
Richard P. Shorter,-14.161307,74.03852
Charles S. Morton,-51.865963,-22.764585
Messrs Gardner,-45.735165,23.422083
Daniel,-26.477362,-2.4812403
Isaac J. White,-49.11668,65.94504
Charles L. Remond William C. Nell,-74.550095,-0.9716569
E. V. Clark,-58.64417,-6.3337903
Henry H Gamet,-47.773148,-1.2378259
John C Spence,-48.57368,0.6855648
William Penn Howland,-2.5097,-6.750218
Lucy Stone Blackwell,-0.011465627,-3.9237065
Henry Huston,27.823956,-90.40182
Pierre,24.413548,-90.148674
James Cook,24.2557,-92.00475
R. W. Fitzhugh,53.576115,-41.22775
A.G. Berman,-22.061249,-1.6478595
Jacob Ennis,-22.516518,-3.8785558
R. W. Freman,13.887977,83.51112
William Butler,88.015434,-4.8128004
J. C. Wears,-78.70765,-3.3088667
A. C. Garner,51.76004,56.910507
J. W. Robertson,49.961433,57.19183
S.H. Davis,-7.9770403,-24.495802
Putnam,51.862885,-41.33637
L.T. Kenner,51.12747,-50.5805
G W Gordon,-50.34181,-5.1540937
Ruth,28.525024,-8.73244
F. F. Conway,27.59811,-9.022866
Richard Nelson,27.856453,-9.29199
A.F. Jackson,27.302767,-9.116253
J. Howard,11.864202,81.87344
Louis T. Kenner,51.89502,-48.058445
R. S. Halbredts,57.81255,46.505646
A. M. Summer,-7.3994827,-27.689342
Saxon,-20.125425,76.22735
Richard A. Hall,-15.917812,76.26662
Willy,26.92006,-90.07527
David Thurston,22.89691,-91.75185
Wm. Scott,25.368994,-93.23764
Hale,-13.050776,-46.368095
Heren,-18.210169,-49.108047
John G. Wilson,13.518386,86.5571
John Epps,79.922386,-2.1297867
C. Munro,-8.979885,-24.77854
Henry Berrian,-20.582489,18.972265
Joseph Dell,-5.7208943,-3.8243926
H. D. King,16.19042,-31.468275
G. F. Fletcher,6.6825194,77.88421
F. Hutfield,7.5089173,80.4352
L. Overton,16.80256,-30.58988
J. B. Clarke,-19.659319,19.22113
Hatcher,12.846923,-5.3527093
Robert Allen,-4.095565,-29.143799
A. H. Yancy,-3.7512403,-27.759068
Cushing,64.72102,-40.266853
Wm. H. Harper,-16.400743,76.50267
Paul Hall,-14.005022,25.380796
Peter A. Jay,-19.1717,-49.228382
Morse,-2.6579149,1.0094978
W. D. Jenkins,-49.423977,25.747656
John Robertson,-57.74685,25.793167
H. Brent,41.42877,24.751177
Mordecai,-3.2357254,-62.65342
Jonathan Betts,-0.72526395,46.370464
Thomas H. Ringgold,6.8367386,5.68276
Francis March,-66.712524,28.60604
Malakhov,-6.7413096,-4.3455253
J.J. Underwood,3.3877642,78.494446
M.G. Turner,58.118683,-47.940605
W. Mclain,-13.890489,-46.252586
A. F. Jackson,28.232943,-8.603906
A. S. Carr,87.17154,-4.790433
Lewis Rowan,85.19131,-4.7263374
B. Hoyt,42.351475,27.352507
Delaney,43.4332,25.964155
Henry F Stanton,44.832214,23.503874
Charles Stille,22.65002,46.69484
C. Durkee,23.483898,26.310226
James C. Jackson,22.297667,26.910786
Henry Hicks,-24.352806,-2.4357789
Benjamin F. Cutler,-23.10988,-3.2800343
E. J. Conrad,86.37833,-5.2041216
J. Halsey,81.01396,-3.211847
Samuel Webb,82.8665,-0.7728446
James Hiner,-41.949364,25.43268
Daniel Peterson,-38.73601,28.565256
Messrs.Samuel Nickels,-37.42005,28.808887
Saml,-1.0308615,-62.593758
Wm. P. Morgan,0.3772011,-61.734222
H.C. Binford,56.696053,-49.921337
R. A. Perkins,64.04417,-44.208515
Lougen,-0.8107593,2.21892
W.F. Mowers,10.769374,-3.2145417
D. Thurston,24.678793,-90.451675
Henry A. Chandler,25.404615,-92.26261
Elijah P. Lovejoy,39.01915,-18.993986
Pitt,18.92421,-15.596532
Samuel Sharp,87.70407,-3.3610709
E. White,18.3116,-31.048903
W. F. Yeardlev,51.18928,-48.097393
Henry O. Remington,5.617457,3.7763715
Gilliard,-4.5686326,77.98506
George W. Miller,-7.875906,79.09951
P. T. Herbert,-13.767804,74.36294
William A. K. Smith,-78.677956,-3.1273954
Bolden,-75.54578,-5.2601385
J P Campbell,43.01969,25.865826
G. Carey,44.241615,23.84995
Samuel B. Hyer,11.355451,83.84503
A. Asbery,49.950745,58.739643
N. W.Jones,-8.222115,-29.829262
J. Watson,-6.448863,-63.63998
J.S. Rock,-44.20364,-71.656746
J. G. Smith,-54.256004,27.066774
G.D. Johnson,22.306217,6.3706617
Hoshea Easton,-44.476112,24.594723
James Parkman,-44.89661,-28.603165
W. P. Powell,-29.83233,-20.961596
H.H. Thomas,4.2830644,27.592007
E. L. Bradley,4.70801,26.326996
Van Brackle,-50.45846,56.87255
Charles Van Hoosen,-41.68239,-1.395753
Peter Lester,-16.115292,46.564716
L. P. Hickman,-16.582644,77.10645
M. C. Briggs,-16.51912,76.460434
W. T. Mccall,45.66504,60.76407
Evan Williams,-41.37485,25.316708
J.L. Lyons,23.371172,8.14154
James Collins,-5.902473,-5.239821
Henry H. Mondy,-41.37473,29.178122
Schuyler,-62.83457,17.784163
R. F.,65.38798,-36.425014
Alfred Gordon,90.45846,-4.6291604
T. A. Bush,96.54507,23.08491
G. B. Vashon,-19.904348,-49.727467
James Mars,-45.6569,-1.3112059
Meads,-43.15272,-0.8651098
Henry Chandlier,24.081322,-93.10678
John Siggs,27.156382,-89.4802
Martin Thomas,-51.953667,-4.4017954
John Freedom,0.55447525,-3.996063
Scot,1.0089451,-4.612547
William Tell,-0.93584836,-6.559791
J. Campbell,-75.9655,-5.6160007
Charles I.,3.7512443,-62.41445
W. Howard Day,-3.545908,-60.843876
G.E. Stephens,23.884834,8.628713
Underdue,23.791096,6.1818852
Leonard Colllins,-19.601526,18.96543
George A. Spywood,-16.023108,22.066471
Barbary Anna Stewart,0.20384812,0.8434456
Lewis Toles,5.350839,-60.123665
Samuel Snowden,-70.606804,28.329601
Messrs. Purvis,-42.02403,28.126038
Martin Cross,-22.295578,-2.7921128
Peter Vandeveer,-23.650684,-1.4858164
J.W. Duffin,-36.629993,-29.376244
Deyo,4.5988755,-1.8881704
J. A. Braboy,57.362827,-47.948673
P. B. S. Pinchback,58.321957,-47.77991
J. Mckinly,56.84273,-45.780144
Theo H. Greene,62.232796,-38.06486
John Montgomery,9.992637,16.390797
D. Stokes,-11.962574,78.90874
Oliver Stone,62.757923,16.294939
John P. Thompson,-60.08706,27.589273
Prest,3.7614286,4.668663
Bourman,-6.65934,-4.338004
Ruby,26.68761,-93.53861
Wm. Webb,-15.8109,49.19526
J. Adams,-48.200935,-27.961363
Frisby Way,-39.77839,-26.30222
H. V. Cashin,52.572586,-43.856174
C. O. H. Thomas,67.639725,-37.974823
G. J. Starnes,45.21872,61.476585
C. S. Morton,-45.46591,-28.399288
Hogarth,-52.380116,24.31426
Hudson,25.074142,44.956852
J. H. Garnett,55.869854,49.122955
A. C. Culbreath,58.947956,46.40498
C. C. Wimbush,50.03163,-50.095947
Henry W. Wright,-47.26584,67.40591
Thomas Thomas,-45.33331,-2.469837
Benjamin Pascal,-49.097153,29.735197
Joseph Casey,-48.48616,29.170465
H. H. Gamet,-48.900555,-0.78493047
J W C Pennington,-42.42822,-1.3946097
Mason Gauson,-15.623464,21.403797
Benjamin B. Moore,-70.57773,-4.3921843
J. Watkins,-71.82562,-4.50811
Abraham Stanley,-21.905956,-3.732942
S. H. Gloucester,-53.407295,26.633867
Madden,-15.459584,77.54138
W.J. Watkins,10.640106,-2.8443305
Stanton,-21.7525,-2.3197975
J. M'Cune Smith,10.441784,-2.0206344
S. Graysen,5.1692896,48.336555
H.S. Merriman,-19.647945,20.790531
I. J. Dickson,-18.509052,47.782017
H. R. Crummell,-44.168957,-30.579182
William Queen,-33.844696,-15.755783
Edward Coulter,-49.140484,68.05896
Robert M. Smith,-43.9503,58.925346
Daniel W. Moore,-44.27357,61.478573
James E. Evans,10.360139,-59.920147
John Wesley,11.78111,-61.438877
Charles K. Kook,-51.698803,29.251488
G. B. Brown,8.745744,82.66607
B. Crider,57.80377,-8.830103
Jehiel C. Beeman,-15.647601,-46.419384
William Hardy,36.967163,-18.66574
Windom,62.278313,-45.488907
Ex-Congressman Rainey,49.32642,-51.07324
Robert Jackson,-45.12193,-65.41537
E. K. Knight,-9.644361,78.595345
Lewis H. Putnam,-36.23883,-69.078445
Orange,-50.38938,56.98594
Charles H. Vance,1.9243983,47.937622
Robert H. Small,-15.516893,78.129616
Yolo-Basil Campbell,-16.763577,77.08937
J. Madden,-14.623204,75.41166
E. A. Clark,-14.960866,76.73132
B. L. Ford,18.745916,-33.13425
H. Bradford,22.658052,-37.245667
Anglo Saxon,-13.586369,-47.21389
H. Jenerals,4.549635,24.431442
Albert Mcadams,4.7011247,27.537853
James Fountain,-7.087306,-25.714746
T. Duff,12.161032,83.78371
W. D. Moses,16.808044,85.68752
J. G. Wilson,-9.124464,78.24654
Simon S. Jocelyn,-57.164345,26.855534
Leonard Scott,-70.24724,28.15925
Lewis Gardiner,-47.964252,29.91115
John G. Dutton,-70.584816,-4.624781
James Leonard,-72.637215,-6.1405177
J. Wilson,-16.223335,-52.498985
P.G. Smith,-47.708317,-4.0389338
William S Baltimore,-50.02215,-4.3899455
Myres,23.077126,-90.83507
Talbot,28.288168,-91.5559
William Williams,26.684385,-4.41494
E. Ruby,27.40206,-91.70598
James Gardner,-48.00043,-27.599287
T. Seaman,-41.802845,-28.003727
W. T. Watson,19.501175,-37.14846
William Lewis,-42.669605,27.489555
Henry Lucas,11.612176,-57.66269
Edward M. Thomas,-73.98689,-1.5102274
Wiilliam Garison,-42.364956,-28.340393
B. Weeden,-49.15872,-3.3990183
William Howard Day,-37.869614,-66.36457
V.,9.026985,-1.5563916
Lewis Washington,-25.656364,-17.500193
F. Payne,-43.50969,-27.438
Bertram Wyatt-Brown,18.645416,-34.91549
Pleasonton Parker,64.39838,15.312502
William Sheldon,65.07543,16.544928
Charles Handerson,69.33181,19.351578
Evan Jones,-44.888363,62.53171
George L. Frisby,-49.61049,67.22183
J. W. Admas,-47.215454,60.361347
Henry Wilson,82.97881,-2.6438413
Sylvester Lewis,81.04377,-1.1319965
J. L. Taylor,54.85626,49.924118
Josh,-44.908943,65.01901
David Jenkings,-17.216944,-46.499985
Daniel Mahoney,-11.664196,78.95689
Elisha Banks,1.9194163,79.31324
F. J. Vosburgh,9.188079,82.06917
Marylond,-46.10837,64.40524
Jackson Golden,82.38453,-1.255778
John Walker,82.21711,-3.9560432
H. Jenkins,7.1379037,-39.451508
Ulysses B. Vidal,-70.06842,-4.309929
G. W. Tillery,56.831135,50.94238
Wm. H Coleman,19.46448,-6.933493
Edgecomb,18.840647,-15.362569
J. R. Gibson,55.251095,48.888535
Millard Fillmore,-15.042494,72.49643
Bishop Miles,62.566967,-41.3742
S. Van Brakle,-19.251389,45.761757
Elliott Cresson,-22.31969,-3.979551
S.G. Brown,15.575673,-3.3162928
J.T. Mahoney,17.361591,-1.8236246
J. C. Kneeland,-48.764538,-0.10725775
J.B. Reeves,23.88756,6.5542746
J.B. Hamer,22.296463,7.22929
Nesby,24.126314,7.9469914
S. M. Balding,50.11821,60.263073
Robert Banks,-9.936274,-27.09697
Samuel Williams,-79.16494,-1.1714827
J. B. Hamilton,23.512232,45.092762
Hiram Dalton,-43.211258,-28.172213
D. W. Williams,66.41778,-35.783432
Bushnell,-14.010186,25.226057
Theodore Dwight,-16.88177,21.364994
George Snipes,-16.396244,23.18927
Wheeler,-6.6833773,-4.068225
Charles Pinckney,-17.960714,-47.087475
Sara G. Staley,7.6630397,-58.346302
James D. Bonner,-15.707227,-45.290802
Jno,-49.668423,60.792427
Rowland G. Roberts,-42.917496,29.33401
Theodore Gould,23.432842,46.46943
I. Conover,23.425451,44.30715
John W. Stephenson,23.02207,44.36529
Wm. Brogden,24.630783,45.487885
J. C. Mccrummell,-18.80773,-50.262897
R. I. -- George Spywood,-47.766052,26.01015
John Welch,2.1965814,49.057644
William Tasker,26.858192,-6.0087395
H. H. Webb,26.115122,-5.787463
Cowper,-5.089508,-4.9378085
J. R. V. Morgan,-76.958595,-5.0133486
N. H. Corresponding,27.6872,-90.902374
Daniel Russel,-78.82471,-3.8737283
Purvis,-69.15158,25.962862
A.J. Morrison,-18.32896,18.21518
Smalls,-12.612231,73.457306
Alfred Whipple,47.132492,4.1083884
James M. Buel,48.636642,4.0900884
John Rigs,40.157536,-19.67803
John H. Wheeler,-5.918513,-2.5356941
James W. Randolph,-4.4625235,-2.394571
Isaiah,-4.428705,-1.8522962
H. Highland Garnet,-39.831215,-28.960835
H. Chandler,24.710012,-93.43129
C. Pierre,24.883894,-92.05284
Joseph Johnson,-16.655813,45.83337
C. Lenox Remond,6.635092,5.823697
Louis Ruchames,20.566168,-35.78905
John Ballard,-69.89687,-4.460485
W.D. Matthews,19.741951,9.485063
W. T. Mccree,56.699047,51.831818
D. A. Abner,49.315804,55.705597
J. F. Dickson,-20.054579,44.974487
J. F. Markley,-15.376921,47.3434
Elbert Head,67.68505,-40.51753
Paschal,-61.66035,27.650951
Robert Collins,-79.7503,-2.9821563
George Walker,-47.56149,-6.551229
Van Bracle,-44.58653,63.71281
Burrel Atchison,10.363817,16.065948
George Gilmore,8.389633,2.4207003
J. A. Hubbard,-44.26604,-28.333866
Edward Johnson,-37.801777,29.166489
L. Wentworth,25.95113,-91.76424
W. M. Green,48.943096,57.995728
M. S. Hayne,8.8252945,80.60171
Edward White,17.279406,-31.265245
John Jones,-13.88562,-54.04932
Brogden,23.313454,45.97007
Samuel D. Potts,-37.521797,29.170979
Michigan Bluff,2.7839963,77.96417
Thomas Duff,11.542377,79.75353
C. Smith,13.321994,83.17822
Barbour,-58.269974,28.272028
John Allen,-36.798218,28.760944
Samuel Todd,-60.56459,28.215328
C. Hacley,-3.389084,-62.46244
Jerome Stebot,1.0836364,-63.11918
J W Pennington,-50.55183,-4.1408362
M. S. Hayes,11.967259,83.058876
D. Jones,47.444958,-51.428158
Stephen Randles,81.76673,-1.4395988
Charles Hatfield,-40.122627,29.339344
Tappan,-50.50332,32.145927
Shipley,-48.07159,29.169174
Leollard Collins,-48.56958,-4.2690015
N. C. Colwell,55.512756,48.86457
Solomon Grimes,7.046235,-59.283253
O. D. O'Brien,7.1947846,-39.7374
William H. Burnham,7.2968616,-39.654728
Allan Jones,7.3984857,-41.090923
Robert Stewart,-80.83338,-2.6936064
Robert Barks,-46.350822,-3.5457752
Henry Drayton,-41.256493,26.91591
Henry Hatton,4.8423576,3.1279747
P. Hoyt,38.93849,-20.840214
Messrs Bibb,43.723404,23.362732
Alex Smith,18.202774,-37.730892
Robert Henson,-60.372055,28.109545
T. L. Jennings,-64.92819,27.378044
Burrell Atchison,10.214773,16.466412
W. R. L Awton,66.444145,-37.540874
Volsci,54.19633,-49.015305
Shepherd,63.041996,17.004097
J. W. H. Heyton,81.85682,-2.7623699
David Gordon,-16.529284,20.197382
Arthur Tappen,-57.074635,26.973639
Joseph Gilbert,-57.009815,27.587864
Rick,0.50210214,3.3035119
Jane Johnson,-73.7638,-6.527685
Enoch Bell,-50.27989,66.889114
Levi Medford,-45.674473,59.64796
Henry,4.4377813,84.32716
Remington,7.102975,4.039941
E. A. Fulton,20.657238,-34.153908
Bonner,18.481966,-35.467632
Samuel Galloway,3.0479932,-62.350254
Lewis Nelson,-7.504979,-4.109734
George Haggimore,-47.490517,-4.0339785
Peneton,-2.9127274,-6.6233187
Mr. Sumner,14.035668,-1.8464091
B. Randolph,-39.795383,-71.962975
James Jefferson,-44.590775,-70.945274
Saviour,51.14321,-45.60621
Thomas J.Ricks,7.5147457,76.78693
Joe,90.94808,-4.3676276
J. Woods,-41.698658,-27.54149
Amos Waterman,-49.82131,67.183754
Rock,19.69738,-16.47355
John Good Of Newbern,18.981367,-15.052807
Wm. Watson,-8.784335,-23.807749
H.O. Remington,-2.342174,-5.6455293
John J. Smith,-0.18274662,-4.415172
James Schank,22.369982,45.71922
Henry C. Thompson,-58.403175,26.062328
John Arnold,-36.845367,29.079653
Peter Petitt,-42.669582,28.328856
Madison Blount,52.705738,-42.324596
Albert H. Hall,-46.18878,60.065628
James T. Francis,9.2588415,3.868069
Wesley Cloyd,82.58646,-4.981419
Isaiah Ware,-19.612196,48.837505
Jeremiah Sanderson,8.811341,1.2628503
Spencer Donagan,21.556698,-36.50247
Theodore C. Breshaw,-41.935562,26.079247
R. Gardner,-44.972855,-28.054552
Zach Chandler,53.375515,-46.984924
W. H. Bentley,55.855873,-50.111336
Wm. Wilson,-17.716879,-49.874435
William Walden,-5.1587214,-62.383736
Sam Lambert,66.87414,16.44302
J. Malvin,-12.806962,-55.946945
James Youngs,-21.47193,-4.1734614
Sullivan,-5.5830493,-4.458253
Edward Hawkins,-18.485825,45.45029
William H.Topp,-48.09452,-1.9949546
Robert Barger,-48.24339,59.06852
Howard Million,63.054813,15.392489
Stokes,-5.4362574,79.8664
Richard F. Shorter,-13.601986,73.141365
Rogers,-15.17728,70.36496
Henry Williamson,-14.508142,74.93706
Henry March,-24.869043,-16.609114
E.L. Bradley,4.902922,24.827944
Wm. D. Matthews,5.801301,26.905487
G. G. Winn,45.731216,61.95767
R. L. Byrom,63.05958,16.403646
C. Morton,-22.696526,-14.359165
R. F. Wake,-52.857082,26.896372
James P. Walker,-70.66767,28.624968
Benjamin Paschal,-56.294743,28.20497
J. Meyers,27.23306,-92.30761
Thomas Goode,12.543245,-58.88823
J. J. Pearce,0.9101157,-70.19165
Luke Dod,-9.225482,-26.70344
James Buchanan,12.389708,-59.724106
E. A. Phelps,-3.3625798,77.403786
Wm. F. Courts,5.1965723,82.447235
W. H. Mcalpin,57.482624,-40.445446
Calvin,56.961163,-49.553383
N. Duffin,3.4694614,26.280396
U. D. Harris,8.223958,-59.926746
James Evans,7.4288855,-58.848534
James H. Davis,-53.50623,-4.5485034
James Millington,-49.236923,-1.3001128
C.,-49.111046,-4.7896614
Barguet,19.251917,-35.45515
Gurley,-62.082355,19.597855
F. J. Loudin,49.54813,-52.11597
J. W. Pennington,-7.0663204,-3.8550103
J. H. Platt,-6.593716,-24.152351
H. P. Phenix,59.894005,46.95617
O. T. Wilson,49.51349,59.896732
F. Johnson,-21.129763,-2.070528
William Gardener,-24.809242,-0.8792544
Ezekiel Caldwell,-47.8577,68.246704
Morris Hall,-46.577347,63.39977
H.P. Harris,-37.817753,-69.368225
Francis Reinear,23.743116,45.281555
Mercer,24.006456,46.29211
S. Allen,23.679337,45.079662
George Hart,22.320461,6.1665745
G.R. Hart,23.399223,8.442525
Johnson Terry,21.919289,7.1805463
J. Underdue,24.218365,7.0108194
Thomas Gibbs,-76.03239,-6.4312396
W. H. Anderson,55.215847,-45.82172
D. Mahoney,-4.0746017,77.40142
Edward E. Duplex,-14.020024,72.67918
William Mathews,11.977415,-3.561752
C. C. Foote,22.02077,25.53989
Eliott,-60.35669,26.481188
Wm. S. Thomas,-51.06258,27.831846
Edward Pope,62.26939,-47.401672
Murphy,65.86124,-39.919086
C. Braboy,56.891514,-51.666397
Gideon,68.28604,-38.290577
G. W,60.858845,-40.319588
J. Kelley,16.770918,-32.565563
S. Donagan,20.915821,-33.819706
R.M. Adger,3.64762,47.26002
J. J. Simonds,-4.201783,-2.7898407
Leo Xiii,64.24776,-35.63251
Matthew Draper,-41.098667,25.614012
Clay,56.028824,-9.290095
Wm. P. Mcintrye,-40.81109,-2.270137
James H. Gardner,-45.838905,-0.74046147
Benjamin Harris,-49.12603,69.103745
T.R. Hawkins,23.592125,7.3575225
Garnit,-8.905503,-23.928555
Hill,16.953846,-32.588867
Moses Dickson,54.121613,-44.377678
Wm. C. West,-62.1519,27.757719
W. J. Bird,12.294781,82.94728
M. Campbell,10.7286625,80.611336
Townsends,5.939922,79.61273
Louis Travis,45.243168,62.21242
J. M. Benton,49.04828,55.46675
H. Watts,57.244026,48.86748
Philip S. Foner,5.7955155,-42.025017
Madison J. Lightfoot,38.469337,-18.420063
Calvin Hackett,37.482754,-20.754276
G. Gould,23.453411,45.029324
Reading,22.412275,45.97063
Grice,-60.238075,27.76574
Richard B. Johnson,-40.340786,30.311169
James Newman,-39.466366,27.670275
D. S. Brandon,65.461586,-43.943714
Peter Ray,-4.4158587,-3.0297499
William Allen,-19.583853,19.282936
John Robinson,-36.87024,29.137974
Galbreth,-46.256992,59.907646
James Smith,48.757893,52.60264
Symonds,7.9229236,-1.6002091
Robeson,19.070179,-14.675187
Baas,19.406038,-6.9710407
Harset,19.457563,-7.433163
Bertie,19.437393,-14.586707
James Hall,-28.535212,-18.737164
R. H. Small,-16.08191,78.940735
John Emery Burr,-13.747403,24.524582
Ogden,-45.920864,23.47278
John G. Stewart,-63.780056,27.196135
Arthur M. Waring,-36.280773,29.17814
Francis Jackson,23.282873,25.070444
Alex. Theuy,-46.715603,-0.83304954
Thomas I. Jinnings,-50.104218,27.43589
D. Ruggles,-46.19064,27.064978
Outley,-6.449973,-26.051628
S. N. Davis,-4.817716,-25.848116
S. Holcomb,-49.077965,65.468636
Mansfield,-75.47654,0.94054276
Nels Allerson,59.907963,46.86646
Roger Sherman Baldwin,-1.0791253,-62.167
Margaret Mosby,68.06437,17.064722
Jennings,-65.85626,28.09279
Prince W. West,-14.773533,25.012981
Charles Daniels,-16.708141,24.593704
Wm. Gardiner,-6.515733,-3.3624227
Stephen Meyers,1.1746501,2.8592246
J. H. Storum,0.102926336,1.4964424
H. H. Thomas,4.9094267,27.498724
Anderson Morris,4.556547,25.513542
Mariposa,3.6804442,78.1768
Duff,14.56637,82.06785
James Taylor,-42.609394,-73.162834
Abraham,-41.87072,-72.98027
O. M. Briggs,-16.457178,73.32908
W. Smith,-13.882472,71.36298
A. Williams,-22.969927,0.19154795
James Barnett,-47.06946,27.36815
George Aiken,47.117718,3.311945
Respeetfully,26.482172,-89.77702
N. Blount,-42.454964,-27.250902
Lynn,9.923612,14.7344475
James H. Johnson,16.563435,-30.267153
John Davenport,-21.735573,-3.5880623
Daniel Hall,-18.306385,-4.1199346
Lewis Adams,-6.0859227,-63.68508
G. W. Jackson,59.05877,45.326263
H. Francis,7.3695636,-40.322067
C.H. Langston,-2.3928952,-8.151103
Wilman Milton,11.891532,-58.439667
J. C. Bemen,-57.418453,29.293913
A. M. Sumner Cincinnati,-43.73929,-1.1914849
R H Johnson,-42.570477,-3.1310427
G. I. Totlebein,-8.743962,-4.325435
Charles W. Dennison,-1.2965195,-5.783072
I. Locke,-2.1371114,11.03743
G. B. Wilson,-44.657883,-2.6037188
N. Gloucester,-3.126811,-25.910027
F.G. Barbadoes,5.932248,81.08406
Whilldin,-45.84877,62.655834
Jacob Trusty,-46.07889,63.84741
Robert Clark,-14.125809,-46.778454
L. A. Stanton,1.8488357,-63.95236
Webster,-6.3512883,-63.05557
Allan Allensworth,47.441856,-51.00584
John T. Simpson,-29.067877,-19.337004
Napa Wm. H. Christopher,-16.96076,78.89754
William H. Storum Canandaigua,0.5287541,1.2107499
John Penny,68.721504,17.862478
P. J. Carter,62.623283,-47.27335
A. N. C. Williams,49.02373,-51.754642
H Ringgold,5.868813,3.01629
J. J. Underwood,-4.83605,77.596924
Samuel Watts,-47.0442,59.457527
Cicero,-19.98973,44.41839
John Lee,-20.134937,43.732983
Charles Lenox Remond,-18.476238,48.298336
J. G. Wolf,-15.506484,47.115025
